1.020000e+04    8.658424e+00   3.109010e-03   
1.030000e+04    8.658923e+00   3.080220e-03   
1.040000e+04    8.659422e+00   3.051430e-03   
1.050000e+04    8.659920e+00   3.022640e-03   
1.060000e+04    8.660419e+00   2.993850e-03   
1.070000e+04    8.660918e+00   2.965060e-03   
1.080000e+04    8.661417e+00   2.936270e-03   
1.090000e+04    8.661916e+00   2.907480e-03   
1.100000e+04    8.662415e+00   2.878690e-03   
1.110000e+04    8.663713e+00   2.854694e-03   
1.120000e+04    8.665012e+00   2.830698e-03   
1.130000e+04    8.666310e+00   2.806702e-03   
1.140000e+04    8.667609e+00   2.782706e-03   
1.150000e+04    8.668907e+00   2.758710e-03   
1.160000e+04    8.670205e+00   2.734714e-03   
1.170000e+04    8.671504e+00   2.710718e-03   
1.180000e+04    8.672802e+00   2.686722e-03   
1.190000e+04    8.674101e+00   2.662726e-03   
1.200000e+04    8.675399e+00   2.638730e-03   
1.210000e+04    8.678396e+00   2.618415e-03   
